evidence_id,source,domain,url,title,observed_evidence,classified_model,functional_clarity_1_5,minimalism_1_5,mobile_1_5,reduced_motion_1_5,cms_resilience_1_5,motion_cost_1_5,smyc_fit_1_5,verdict,evidence_confidence,decision_rationale,access_limitation,cohort
483,Codrops,tympanus.net,https://tympanus.net/codrops/2025/04/15/nite-riot-minimalism-gets-a-wild-side/,Nite Riot: Minimalism Gets a Wild Side,"When a client like Nite Riot walks through the (digital) door, you don’t play it safe. You go all in.",center-only,5,5,5,5,5,1,5,보충 근거,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
484,Codrops,tympanus.net,https://tympanus.net/codrops/2026/06/08/no-two-paths-alike-inside-san-ritas-approach-to-digital-experiences/,No Two Paths Alike: Inside San Rita’s Approach to Digital Experiences,"Exploring the philosophy, projects, and process behind a studio that treats every brief as a new path to uncover.",excluded,1,1,1,1,1,3,1,배제,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
485,Codrops,tympanus.net,https://tympanus.net/codrops/2025/05/29/no-visuals-no-time-no-problem-launching-oxi-instruments-one-mkii-in-2-weeks/,"No Visuals, No Time, No Problem: Launching OXI Instruments / ONE MKII in 2 Weeks","Built in two weeks from minimal assets, the OXI ONE MKII site used structure, type, and hustle to deliver a sharp launch right on time.",center-only,5,5,5,5,5,1,5,보충 근거,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
486,Codrops,tympanus.net,https://tympanus.net/codrops/2012/03/15/parallax-content-slider-with-css3-and-jquery/,Parallax Content Slider with CSS3 and jQuery,A simple parallax content slider with different animations for each slider element and a background parallax effect.,partial-visible,5,4,4,3,4,2,5,보충 근거,중간,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
487,Codrops,tympanus.net,https://tympanus.net/codrops/2026/06/23/podium-building-a-website-where-running-becomes-storytelling/,Podium: Building a Website Where Running Becomes Storytelling,"How we designed and built a portfolio that preserves cinematic storytelling through rhythm, motion, and restraint.",center-only,5,5,5,5,5,1,5,보충 근거,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
488,Codrops,tympanus.net,https://tympanus.net/codrops/2019/08/20/react-slider-with-parallax-hover-effects/,React Slider with Parallax Hover Effects,Walk through the build of a React slider and learn how to implement a parallax hover effect.,partial-visible,5,4,4,3,4,2,5,보충 근거,중간,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
489,Codrops,tympanus.net,https://tympanus.net/codrops/2025/09/01/recreating-palmers-draggable-product-grid-with-gsap/,Recreating Palmer’s Draggable Product Grid with GSAP,Learn how to use GSAP and its plugins to recreate a refined grid animation.,partial-visible,5,4,4,3,4,2,5,보충 근거,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
490,Codrops,tympanus.net,https://tympanus.net/codrops/2025/02/18/rendering-the-simulation-theory-exploring-fractals-glsl-and-the-nature-of-reality/,"Rendering the Simulation Theory: Exploring Fractals, GLSL, and the Nature of Reality","An exploration of fractals, GLSL, and simulation theory, revealing their deep connections to art, mathematics, and the nature of reality.",hidden-offstage,4,5,5,4,5,3,4,보충 근거,낮음,"채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
491,Codrops,tympanus.net,https://tympanus.net/codrops/2025/03/11/replicating-css-object-fit-in-webgl/,Replicating CSS Object-Fit in WebGL: Optimized Techniques for Image Scaling and Positioning,"Explore optimized methods to achieve responsive image scaling and positioning in WebGL, similar to the CSS object-fit: cover behavior.",layered-stack,3,3,2,2,3,5,3,보충 근거,중간,"채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
492,Codrops,tympanus.net,https://tympanus.net/codrops/2011/09/20/responsive-image-gallery/,Responsive Image Gallery with Thumbnail Carousel,"A tutorial on how to create a responsive image gallery with a thumbnail carousel using Elastislide. Inspired by Twitter’s &#8220;user gallery&#8221; and upon a request to show an integration of Elastislide, we want to implement a responsive gallery that adapts to the view-port width. The gallery will have a view switch that allows to view it with the thumbnail carousel or without. We’ll also add the possibility to navigate with the keyboard.",partial-visible,5,4,4,3,4,2,5,보충 근거,중간,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
493,Codrops,tympanus.net,https://tympanus.net/codrops/2026/05/05/reverse-engineering-claude-ais-mascot-animations-with-svg-and-gsap/,Reverse-Engineering Claude AI’s Mascot Animations with SVG and GSAP,"How I rebuilt Claude AI’s mascot animations from scratch, frame by frame, purely in code using SVG and GSAP.",excluded,1,1,1,1,1,3,1,배제,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
494,Codrops,tympanus.net,https://tympanus.net/codrops/2026/04/27/rhumb-studio-small-but-mighty-shaped-by-curiosity/,"Rhumb Studio: Small but Mighty, Shaped by Curiosity","A two-person studio working between Bristol and Paris, redefining web design by crafting immersive, spatial experiences that feel less like pages and more like places.",excluded,1,1,1,1,1,3,1,배제,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
495,Codrops,tympanus.net,https://tympanus.net/codrops/2026/04/07/r-k-26-the-thinking-and-code-behind-a-portfolio-led-by-presence/,R—K ’26: The Thinking and Code Behind a Portfolio Led by Presence,"More than a year of iteration, motion studies, and technical refinement went into shaping R—K ’26 into a portfolio where identity, rhythm, and interaction work as one.",center-only,5,5,5,5,5,1,5,보충 근거,중간,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
496,Codrops,tympanus.net,https://tympanus.net/codrops/2025/10/06/self-doubt-and-the-quest-for-fun-how-i-ended-up-turning-my-portfolio-into-a-game/,Self Doubt and the Quest for Fun: How I Ended up Turning my Portfolio into a Game,From early design experimentations to radical UX decisions: a deep dive into the creative and technical process of my 2025 portfolio.,center-only,5,5,5,5,5,1,5,보충 근거,중간,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
497,Codrops,tympanus.net,https://tympanus.net/codrops/2025/08/14/setting-the-stage-inside-the-process-of-bringing-christian-flemings-work-to-life-in-print-web-and-3d/,"Setting the Stage: Inside the Process of Bringing Christian Fleming’s Work to Life in Print, Web, and 3D","A detailed, behind-the-scenes look at how theatrical design, visual storytelling, and creative collaboration shaped this multi-format project.",layered-stack,3,3,2,2,3,5,3,보충 근거,낮음,"채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
498,Codrops,tympanus.net,https://tympanus.net/codrops/2026/06/25/shaping-stories-into-experience-the-work-of-kevin-lam/,Shaping Stories into Experience: The Work of Kevin Lam,"A spotlight on Brisbane-based designer Kevin Lam, and his practice of turning brand stories into soulful experiences across digital, print and motion.",excluded,1,1,1,1,1,3,1,배제,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
499,Codrops,tympanus.net,https://tympanus.net/codrops/2011/03/07/parallax-usage-in-web-design/,Showcase of Parallax Usage in Web Design,The use of the parallax effect or parallax scrolling effect in websites can add a nice three dimensional depth illusion to the design and make the visit very interesting to [&hellip;],layered-stack,3,3,2,2,3,5,3,보충 근거,중간,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
500,Codrops,tympanus.net,https://tympanus.net/codrops/2014/12/23/sliding-header-layout/,Sliding Header Layout,A tutorial on how to create a simple layout with a fullscreen header that slides up to reveal a content area with an image grid.,hidden-offstage,4,5,5,4,5,3,4,보충 근거,중간,"채택: 단일 소실점, 후면-콘텐츠-전면 마스크 순서 검증에 사용",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
501,Codrops,tympanus.net,https://tympanus.net/codrops/2025/12/18/spain-collection-evolving-a-luxury-website-into-a-digital-ecosystem/,Spain Collection: Evolving a Luxury Website into a Digital Ecosystem,"An in-depth look at the evolution of Spain Collection’s first website into a more ambitious digital ecosystem, connecting strategy, design, and technology across Spain and Portugal.",layered-stack,3,3,2,2,3,5,3,보충 근거,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
502,Codrops,tympanus.net,https://tympanus.net/codrops/2026/07/29/studio-freight-moving-missions-forward/,Studio Freight: Moving Missions Forward,"A look inside Studio Freight’s mission driven approach to strategy, design, and digital experiences, and the bold work they create with teams shaping what comes next.",excluded,1,1,1,1,1,3,1,배제,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
503,Codrops,tympanus.net,https://tympanus.net/codrops/2026/04/16/the-art-of-complex-motion-corentin-bernadous-world-of-shaders-and-experimentation/,The Art of Complex Motion: Corentin Bernadou’s World of Shaders and Experimentation,"A story of how sharing experiments, studying shaders, and pushing animation further helped shape a distinct motion practice.",excluded,1,1,1,1,1,3,1,배제,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
504,Codrops,tympanus.net,https://tympanus.net/codrops/2026/07/24/the-art-of-continuous-transformation-how-garden-eight-blends-integrity-with-play/,The Art of Continuous Transformation: How Garden Eight Blends Integrity with Play,"Inside Garden Eight’s approach to creating websites that are not only visually striking, but thoughtfully crafted to evolve, engage, and endure.",excluded,1,1,1,1,1,3,1,배제,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
505,Codrops,tympanus.net,https://tympanus.net/codrops/2026/07/20/the-craft-behind-memorable-digital-experiences-inside-unseen-studio/,The Craft Behind Memorable Digital Experiences: Inside Unseen Studio,"A look inside Unseen Studio’s approach to transforming abstract ideas, hidden stories, and complex concepts into experiences people can explore and remember.",excluded,1,1,1,1,1,3,1,배제,낮음,보조 참고: 구조·간격만 검토하고 시각 스타일은 직접 전용하지 않음,Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
506,Codrops,tympanus.net,https://tympanus.net/codrops/2026/04/10/the-exat-microsite-pushing-a-typography-showcase-to-new-creative-extremes/,The Exat Microsite: Pushing a Typography Showcase to New Creative Extremes,"A case study on how motion, interaction, and scroll-driven design turned the Exat microsite into an expressive showcase for contemporary type.",center-only,5,5,5,5,5,1,5,보충 근거,낮음,"부분 채택: 3상태 순환·전환 타이밍 참고, 과도한 장식 모션은 배제",Codrops 공개 API/본문 초록 관찰 기준; 전체 인터랙션을 재생했다고 주장하지 않음,sources-c-supplement
